artist,album,albumyear,genre,bayesian,votes,rating,played
Riverside,Second Life Syndrome,2005,"Dark, Progressive Rock/Metal",4.18,4,5.00,3
Riverside,Shrine Of New Generation Slaves,2013,"Dark, Progressive Rock/Metal",4.10,1,5.00,2
Riverside,02 Panic Room,2007,"Dark, Progressive Rock/Metal",4.07,0,0.00,1
Riverside,Eye of the Soundscape,2016,"Dark, Progressive Rock/Metal",4.07,0,0.00,3
Riverside,Memories In My Head,2011,"Dark, Progressive Rock/Metal",4.07,0,0.00,0
Riverside,Rapid Eye Movement (Disc Two),2007,"Dark, Progressive Rock/Metal",4.07,0,0.00,1
Riverside,Reality Dream CD 1,2008,"Dark, Progressive Rock/Metal",4.07,0,0.00,0
Riverside,Reality Dream CD 2,2008,"Dark, Progressive Rock/Metal",4.07,0,0.00,0
Riverside,Voices In My Head (Inside Out Reissue),2006,"Dark, Progressive Rock/Metal",4.07,0,0.00,0
Rob Johnson,Rob Johnson,2001,"Metal Guitar Spotlight, Shred, Instrumental",3.88,24,3.65,86
Rob Johnson,Guitarchitecture,1997,"Metal Guitar Spotlight, Shred, Instrumental",3.95,16,3.72,17
Rob Scallon,The Scene Is Dead,2017,"Instrumental, Progressive",4.03,2,3.50,4
Robert Beriau,Falling Back To Where I Began,2005,Symphonic,4.01,13,3.88,37
Robert Berry,Prime Cuts,2006,"Crossover, AOR, Cover Songs",4.11,58,4.14,158
Robert Fripp,The Gates Of Paradise,1997,Eclectic,4.07,0,0.00,2
Robert Fripp & The League Of Crafty Guitarists,Intergalactic Boogie Express - Live in Europe 1991,1995,"Crossover, Rock Guitar Spotlight, Ambient, Eclectic, Instrumental",3.88,63,3.79,116
Robert Fripp & The League Of Crafty Guitarists,Show Of Hands,1991,"Crossover, Rock Guitar Spotlight, Ambient, Eclectic, Instrumental",4.10,1,5.00,4
Robert Reed,Sanctuary,2014,Crossover,4.08,1,4.50,2
Robert Reed,Sanctuary II,2016,Crossover,4.07,0,0.00,2
Robert Rich,Filaments,2015,"Electronic, Ambient",4.02,3,3.50,10
Robert Wyatt,Rock Bottom,1974,"Canterbury, Progressive",3.99,4,3.38,11
Robert Wyatt,Comicopera,2007,"Canterbury, Progressive",4.07,0,0.00,2
Robert Wyatt,Shleep,1997,"Canterbury, Progressive",4.07,0,0.00,2
Robin Trower,Bridge Of Sighs,1974,Crossover,4.26,93,4.32,244
Rocket Scientists,Supernatural Highways,2014,Progressive,4.04,10,3.95,12
Rocket Scientists,Refuel,2014,Progressive,4.06,6,4.00,13
Rocket Scientists,Brutal Architecture,1995,Progressive,4.04,52,4.02,196
Rocket Scientists,Earth Below And Sky Above,1998,Progressive,4.12,51,4.16,304
Rocket Scientists,Revolution Road (Disc 2),2006,Progressive,4.11,23,4.17,74
Rocket Scientists,Supernatural Highways - Single,2014,Progressive,4.08,2,4.25,2
Rocket Scientists,Oblivion Days,1999,Progressive,4.24,61,4.33,249
Rocket Scientists,Revolution Road (Disc 1),2006,Progressive,4.22,38,4.34,151
Rodrigo Simão,2012,2012,"Symphonic, Instrumental, Keyboard Spotlight",4.10,23,4.13,47
Rog Patterson,Flightless,2017,"Progressive, Folk/Celtic",4.05,1,3.50,2
Roger Waters,The Pros & Cons Of Hitch Hiking,1984,"Psychedelic, Pink Floyd and Influenced ",3.85,48,3.72,64
Roger Waters,"The Wall: Live in Berlin, 1990 Disc 2",1990,"Psychedelic, Pink Floyd and Influenced ",3.98,27,3.87,71
Roger Waters,Amused To Death,1992,"Psychedelic, Pink Floyd and Influenced ",4.08,4,4.13,10
Roger Waters,"The Wall: Live in Berlin, 1990 Disc 1",1990,"Psychedelic, Pink Floyd and Influenced ",4.11,26,4.15,119
Roger Waters,Is This The Life We Really Want?,2017,"Psychedelic, Pink Floyd and Influenced ",4.08,3,4.17,18
Roine Stolt,The Flower King,1994,Symphonic,4.31,158,4.36,696
Roine Stolt,Hydrophonia,1998,Symphonic,4.11,3,4.50,13
Role of the Observer,Quantum State,2013,Progressive Rock/Metal,4.05,3,3.83,9
Roma Ivakov,Soldier,2015,Progressive,4.07,0,0.00,4
Ron Ziai,Ron Ziai,2009,Crossover,3.96,21,3.81,124
Ronnie James Dio,Stand Up And Shout - The Anthology Cd 2,2003,"Crossover, Progressive, Metal",4.09,35,4.10,124
Ronnie James Dio,Stand Up And Shout - The Anthology Cd 1,2003,"Crossover, Progressive, Metal",4.18,44,4.25,195
Ronnie Montrose,The Speed Of Sound,1988,"Crossover, Hard Rock, AOR",4.10,38,4.13,185
Ronny Heimdal,Everything's Fine.,2015,Jazz,4.08,1,4.50,4
Root,Wooden Hill,2007,Psychedelic,3.94,19,3.74,32
Rosa Luxemburg,"Chapitre lll: Seuls, Chapitre IV: Ensemble",2014,Crossover,4.03,7,3.86,20
Roswell Six,Terra Incognita: A Line in the Sand,2010,"Progressive/Metal, Symphonic",3.91,27,3.72,53
Roswell Six,Terra Incognita: Beyond the Horizon,2009,"Progressive/Metal, Symphonic",4.14,92,4.17,352
Roxy Music,Roxy Music,1972,Crossover,4.03,2,3.50,2
Roxy Music,For Your Pleasure,1973,Crossover,4.07,2,4.00,5
Roy Harper,Stormcock,1971,Folk/Celtic,4.05,1,3.50,3
Roy Harper,The Green Man,2001,Folk/Celtic,4.07,1,4.00,2
Roy Harper,Once,1990,Folk/Celtic,4.07,0,0.00,1
Royal Hunt,A Life To Die For,2013,"Power, Neo-Classical, Melodic",4.02,7,3.79,12
Royal Hunt,The Mission,2001,"Power, Neo-Classical, Melodic",4.01,31,3.95,143
Royal Hunt,XIII - Devils Dozen,2015,"Power, Neo-Classical, Melodic",4.08,3,4.17,16
Royal Hunt,Paradox,1997,"Power, Neo-Classical, Melodic",4.18,101,4.22,394
Royal Hunt,Collision Course,2008,"Power, Neo-Classical, Melodic",4.22,75,4.29,403
Royal Hunt,Show Me How To Live,2011,"Power, Neo-Classical, Melodic",4.15,17,4.29,68
Royal Hunt,Paper Blood,2005,"Power, Neo-Classical, Melodic",4.31,119,4.37,967
Royal Hunt,Moving Target,1998,"Power, Neo-Classical, Melodic",4.24,32,4.41,220
Roz Vitalis,Lavoro d'Amore,2015,"Avant-Garde, Instrumental",4.06,3,4.00,3
RPWL,Wanted,2014,"Psychedelic, Pink Floyd and Influenced",4.03,32,3.98,56
RPWL,Trying to Kiss the Sun,2002,"Psychedelic, Pink Floyd and Influenced",4.07,54,4.06,113
RPWL,Beyond Man And Time,2012,"Psychedelic, Pink Floyd and Influenced",4.10,6,4.25,16
RPWL,The RPWL Experience,2008,"Psychedelic, Pink Floyd and Influenced",4.22,107,4.26,401
RPWL,Start the Fire,2005,"Psychedelic, Pink Floyd and Influenced",4.21,80,4.27,393
RPWL,Stock,2003,"Psychedelic, Pink Floyd and Influenced",4.15,17,4.29,67
RPWL,A New Dawn (Live),2017,"Psychedelic, Pink Floyd and Influenced",4.10,5,4.30,11
RPWL,World Through My Eyes,2005,"Psychedelic, Pink Floyd and Influenced",4.28,81,4.36,233
RPWL,Start the Fire (Disk 2),2005,"Psychedelic, Pink Floyd and Influenced",4.27,32,4.45,179
Rufus Zuphall,Phallobst,1971,Progressive,4.07,0,0.00,3
Ruphus,New Born Day,1973,Progressive,4.10,5,4.30,8
Rush,Caress Of Steel (2011 Remaster),1975,"Progressive/Metal, Rush and Influenced",4.05,1,3.50,4
Rush,All The World's A Stage (2011 Remaster),1976,"Progressive/Metal, Rush and Influenced",4.07,1,4.00,5
Rush,Clockwork Angels,2012,"Progressive/Metal, Rush and Influenced",4.14,54,4.18,166
Rush,Counterparts,1993,"Progressive/Metal, Rush and Influenced",4.16,106,4.18,268
Rush,Presto,1989,"Progressive/Metal, Rush and Influenced",4.19,73,4.25,319
Rush,Test For Echo,1996,"Progressive/Metal, Rush and Influenced",4.25,91,4.31,504
Rush,Vapor Trails,2002,"Progressive/Metal, Rush and Influenced",4.26,107,4.31,463
Rush,Different Stages: Live Disc 2,1998,"Progressive/Metal, Rush and Influenced",4.26,60,4.36,204
Rush,Hold Your Fire,1987,"Progressive/Metal, Rush and Influenced",4.29,94,4.37,308
Rush,Snakes & Arrows,2007,"Progressive/Metal, Rush and Influenced",4.35,175,4.40,684
Rush,Roll The Bones,1991,"Progressive/Metal, Rush and Influenced",4.32,88,4.41,281
Rush,Different Stages: Live Disc 1,1998,"Progressive/Metal, Rush and Influenced",4.29,49,4.43,214
Rush,Caress Of Steel,1975,"Progressive/Metal, Rush and Influenced",4.37,122,4.44,396
Rush,Fly By Night,1975,"Progressive/Metal, Rush and Influenced",4.38,144,4.44,514
Rush,Different Stages: Live Disc 3,1998,"Progressive/Metal, Rush and Influenced",4.30,41,4.48,161
Rush,Power Windows,1985,"Progressive/Metal, Rush and Influenced",4.42,129,4.50,542
Rush,Power Windows (2011 Remaster),1985,"Progressive/Metal, Rush and Influenced",4.11,3,4.50,13
Rush,Signals,1982,"Progressive/Metal, Rush and Influenced",4.47,177,4.54,676
Rush,Chronicles [Disc 1],1990,"Progressive/Metal, Rush and Influenced",4.35,41,4.56,132
Rush,Grace Under Pressure,1984,"Progressive/Metal, Rush and Influenced",4.50,189,4.57,833
Rush,Permanent Waves,1980,"Progressive/Metal, Rush and Influenced",4.55,186,4.62,705
Rush,A Farewell To Kings,1977,"Progressive/Metal, Rush and Influenced",4.55,170,4.63,689
Rush,Rush (2011 Remaster),1974,"Progressive/Metal, Rush and Influenced",4.12,3,4.67,7
Rush,2112,1976,"Progressive/Metal, Rush and Influenced",4.60,207,4.67,613
Rush,Hemispheres,1978,"Progressive/Metal, Rush and Influenced",4.61,199,4.69,591
Rush,Exit... Stage Left,1981,"Progressive/Metal, Rush and Influenced",4.62,198,4.71,403
Rush,Moving Pictures,1981,"Progressive/Metal, Rush and Influenced",4.71,277,4.78,933
Rush,2112 (2011 Remaster),1976,"Progressive/Metal, Rush and Influenced",4.15,3,5.00,14
Rush,A Farewell To Kings (2011 Remaster),1977,"Progressive/Metal, Rush and Influenced",4.10,1,5.00,4
Rush,Exit...Stage Left (2011 Remaster),1981,"Progressive/Metal, Rush and Influenced",4.10,1,5.00,5
Rush,Grace Under Pressure (2011 Remaster),1984,"Progressive/Metal, Rush and Influenced",4.10,1,5.00,7
Rush,Hemispheres (2011 Remaster),1978,"Progressive/Metal, Rush and Influenced",4.10,1,5.00,4
Rush,Moving Pictures (2011 Remaster),1981,"Progressive/Metal, Rush and Influenced",4.15,3,5.00,17
Rush,Permanent Waves (2011 Remaster),1980,"Progressive/Metal, Rush and Influenced",4.20,5,5.00,31
Rush,Signals (2011 Remaster),1982,"Progressive/Metal, Rush and Influenced",4.18,4,5.00,18
Rush,A Show Of Hands (2011 Remaster),1988,"Progressive/Metal, Rush and Influenced",4.07,0,0.00,10
Rush,Fly By Night (2011 Remaster),1975,"Progressive/Metal, Rush and Influenced",4.07,0,0.00,2
Rush,Hold Your Fire (2011 Remaster),1987,"Progressive/Metal, Rush and Influenced",4.07,0,0.00,4
Russell Allen,Atomic Soul,2005,"Crossover, Hard Rock, AOR",4.17,116,4.19,384
Ryan Parmenter,Sad Men,0,,4.07,0,0.00,0
Ryan Parmenter,The Noble Knave,2007,Rock,4.07,0,0.00,0
Ryan Yard,The Nature Of Solitude,2017,,4.07,0,0.00,0
Ryo Okumoto,Coming Through,2002,Symphonic,3.94,58,3.88,181
Ryo Okumoto,My Gift To The Givers,2011,Symphonic,4.13,23,4.22,86
S Vremena Na Vreme,S Vremena Na Vreme,1975,Progressive,4.07,0,0.00,0
Sacred Ape,Sacred Ape,2017,"Crossover, Electronic",4.05,3,3.83,5
Sacrum,Cognition,2008,Melodic,4.12,99,4.13,392
Sadman Institute,Revival,2015,Progressive,4.07,0,0.00,1
Saecula Saeculorum,Saecula Saeculorum,1976,Progressive,4.07,0,0.00,1
Saens,Escaping from the Hands of God,2001,"Neo-Progressive, Symphonic",3.93,25,3.76,30
Saga,Network,2004,"Crossover, Neo-Progressive, AOR",4.02,7,3.79,12
Saga,Generation 13,1995,"Crossover, Neo-Progressive, AOR",4.00,28,3.93,58
Saga,Saga,1978,"Crossover, Neo-Progressive, AOR",4.02,32,3.97,54
Saga,Trust,2006,"Crossover, Neo-Progressive, AOR",4.03,24,3.98,104
Saga,Behaviour,1985,"Crossover, Neo-Progressive, AOR",4.01,59,3.98,128
Saga,The Beginners Guide To Throwing Shapes,2003,"Crossover, Neo-Progressive, AOR",4.05,15,4.00,49
Saga,Sagacity Disk 1,2015,"Crossover, Neo-Progressive, AOR",4.05,10,4.00,21
Saga,20/20,2012,"Crossover, Neo-Progressive, AOR",4.07,16,4.06,38
Saga,"10,000 Days.",2007,"Crossover, Neo-Progressive, AOR",4.11,42,4.13,89
Saga,Heads Or Tales,1994,"Crossover, Neo-Progressive, AOR",4.12,68,4.15,196
Saga,Sagacity Disk 2,2015,"Crossover, Neo-Progressive, AOR",4.08,3,4.17,5
Saga,Worlds Apart Revisited (Disk 1),2007,"Crossover, Neo-Progressive, AOR",4.16,56,4.21,221
Saga,The Security Of Illusion,1993,"Crossover, Neo-Progressive, AOR",4.15,43,4.21,125
Saga,In Transit,1982,"Crossover, Neo-Progressive, AOR",4.15,31,4.23,168
Saga,The Human Condition,2009,"Crossover, Neo-Progressive, AOR",4.19,112,4.23,375
Saga,Silent Knight,1980,"Crossover, Neo-Progressive, AOR",4.19,82,4.23,244
Saga,Worlds Apart Revisited (Disk 2),2007,"Crossover, Neo-Progressive, AOR",4.19,53,4.25,176
Saga,Images At Twilight,1979,"Crossover, Neo-Progressive, AOR",4.18,43,4.26,147
Saga,House Of Cards,2001,"Crossover, Neo-Progressive, AOR",4.22,54,4.31,266
Saga,Worlds Apart,1982,"Crossover, Neo-Progressive, AOR",4.29,99,4.36,349
Sage's Recital,The Winter Symphony,2016,Progressive,4.07,0,0.00,1
Sahara,For All The Clowns,1975,Eclectic,3.93,25,3.76,32
Saint Deamon,Pandaemonium,2009,"Power, Neo-Classical, Nordic, Epic",4.09,39,4.10,206
Salander,Stendec,2014,Crossover,4.07,0,0.00,2
Salem Hill,The Robbery Of Murder,1998,"Neo-Progressive, Symphonic",3.95,17,3.74,51
Salem Hill,Be,2003,"Neo-Progressive, Symphonic",4.05,4,3.88,31
Salem Hill,Mimi's Magic Moment,2005,"Neo-Progressive, Symphonic",4.00,42,3.95,125
Salem Hill,The Unseen Cord / Thicker than Water,2014,"Neo-Progressive, Symphonic",4.07,0,0.00,5
Salim Ghazi Saeedi,Iconophobic,2010,"Eclectic, Instrumental, Eastern/Ethnic Influence",3.92,18,3.67,68
Salmon,When The Dust Settles,2004,Symphonic,4.09,4,4.25,6
Salva,Thirst,2011,Crossover,4.03,13,3.92,26
Salva,Sigh Of Boreas,2016,Crossover,4.07,1,4.00,3
Salviction,Grief-stricken,2015,Progressive,4.07,1,4.00,7
Samsara Blues Experiment,Long Distance Trip,2010,Psychedelic,4.03,4,3.75,6
Samsara Blues Experiment,One With The Universe,2017,Psychedelic,4.07,0,0.00,1
Sandrose,Sandrose,1972,Symphonic,4.07,2,4.00,6
Sandstone (IE),Delta Viridian,2013,"Melodic, Crossover",3.99,10,3.75,21
Sandstone (IE),Cultural Dissonance,2011,"Melodic, Crossover",4.13,35,4.19,129
Sandstone (PL),Looking for Myself,2006,Progressive Rock/Metal,4.12,40,4.16,223
Sanguine Hum,Now We Have Light,2015,"Neo-Progressive, ",4.05,3,3.83,9
Sanguine Hum,Diving Bell,2012,"Neo-Progressive, ",4.01,13,3.88,32
Sanguine Hum,What We Ask Is Where We Begin Disk 1,2016,"Neo-Progressive, ",4.06,3,4.00,16
Sanguine Hum,What We Ask Is Where We Begin Disk 2,2016,"Neo-Progressive, ",4.07,0,0.00,17
Sanhedrin,Ever After,2011,Eclectic,4.07,0,0.00,7
Sanvoisen,Exotic Ways,1994,Melodic,4.06,11,4.05,45
Sanvoisen,Soul Seasons,1997,Melodic,4.08,39,4.09,244
Saris,Ghosts Of Yesterday,2017,Neo-Progressive,4.03,3,3.67,7
Satellite,Don't Go Away in Silence (single),2007,"Neo-Progressive, ",4.10,13,4.15,19
Satellite,Nostalgia,2009,"Neo-Progressive, ",4.19,73,4.25,344
Satellite,A Street Between Sunrise And Sunset,2003,"Neo-Progressive, ",4.21,88,4.26,475
Satellite,Into the Night,2007,"Neo-Progressive, ",4.24,87,4.29,270
Satellite,Evening Games,2004,"Neo-Progressive, ",4.30,85,4.39,432
Savatage,Handful Of Rain,1994,"Power, Savatage and Influenced",4.27,80,4.34,400
Savatage,The Wake of Magellan,1998,"Power, Savatage and Influenced",4.28,109,4.34,543
Savatage,Edge of Thorns,1993,"Power, Savatage and Influenced",4.28,72,4.36,423
Savatage,Poets And Madmen (Limited Edition),2001,"Power, Savatage and Influenced",4.32,100,4.40,426
Savatage,'Streets' A Rock Opera,1991,"Power, Savatage and Influenced",4.34,112,4.42,858
Savatage,Dead Winter Dead,1995,"Power, Savatage and Influenced",4.36,142,4.42,901
Savatage,Hall Of The Mountain King,1987,"Power, Savatage and Influenced",4.38,119,4.46,761
Savatage,Ghost In The Ruins - A Tribute to Criss Oliva,1995,"Power, Savatage and Influenced",4.29,29,4.52,224
Savatage,Gutter Ballet,1989,"Power, Savatage and Influenced",4.49,115,4.60,820
Saviour Machine,Saviour Machine II,1994,Goth Doom,4.07,1,4.00,8
Saviour Machine,Saviour Machine,1993,Goth Doom,4.08,1,4.50,2
Saviour Machine,Legend Part II,1998,Goth Doom,4.07,0,0.00,2
Saviour Machine,Legend part II limited signature edition,2007,Goth Doom,4.07,0,0.00,0
Saviour Machine,Synopsis,2001,Goth Doom,4.07,0,0.00,8
SBB,Follow My Dream,1978,Eclectic,4.03,2,3.50,6
SBB,The Rock,2007,Eclectic,3.86,45,3.71,104
SBB,Memento Z Banalnym Tryptykiem (Memento With A Banal Tryptych),1980,Eclectic,4.07,1,4.00,4
SBB,Za linią horyzontu,2016,Eclectic,4.08,3,4.17,5
SBB,Pamięć,1975,Eclectic,4.08,1,4.50,7
SBB,Slovenian Girls,1979,Eclectic,4.07,0,0.00,1
Scale The Summit,V.,2015,"Technical, Instrumental",4.03,5,3.80,14
Scale The Summit,The Collective,2011,"Technical, Instrumental",3.99,30,3.92,128
Scale The Summit,Carving Desert Canyons,2009,"Technical, Instrumental",4.09,71,4.09,199
Scale The Summit,The Migration,2013,"Technical, Instrumental",4.12,15,4.23,32
Scale The Summit,Monument,2007,"Technical, Instrumental",4.18,13,4.42,177
Scale The Summit,In a World of Fear,2017,"Technical, Instrumental",4.07,0,0.00,3
Scar Symmetry,Dark Matter Dimensions,2009,"Harsh Vocals, Thrash",3.86,39,3.71,93
Scar Symmetry,Pitch Black Progress,2006,"Harsh Vocals, Thrash",4.12,67,4.15,231
Scar Symmetry,Holographic Universe,2008,"Harsh Vocals, Thrash",4.20,183,4.22,607
Scar Symmetry,The Singularity (Phase I - Neohumanity),2014,"Harsh Vocals, Thrash",4.07,0,0.00,9
Scardust,Sands of Time,2017,"Progressive, Symphonic, Female-fronted",4.08,2,4.25,5
Scarlean,Ghost.,2016,Progressive,4.07,1,4.00,10
Scarlet Hollow,What If Never Was,2012,Progressive Rock/Metal,4.09,16,4.12,20
Scarlet Thread,Never Since,2013,Folk/Celtic,4.07,0,0.00,3
Scarlet Thread,Valheista kaunein,2006,Folk/Celtic,4.07,0,0.00,1
Scenario,A Fearful Symmetry,2002,Technical DTI,4.24,44,4.36,274
Scenery Channel,Premiere,2006,Progressive/Metal,3.97,30,3.87,47
Scenes,Call Us At The Number You Provide!,2005,Technical DTI,4.06,27,4.06,173
Schicke-Führs-Fröhling,Symphonic Pictures,1976,"Progressive, Symphonic",4.07,0,0.00,2
Schiermann,Schiermann,2017,Progressive Metal,4.07,0,0.00,0
Schizoid Lloyd,The Last Note In God's Magnum Opus,2014,Eclectic,4.00,6,3.67,11
Schizoid Lloyd,The Last Note In God's Magnum Opus,2014,Eclectic,4.07,1,4.00,14
Schizoid Lloyd,Virus EP,2009,Eclectic,4.09,10,4.15,30
Schooltree,Heterotopia,2017,"Rock Opera, Female-fronted",4.09,3,4.33,8
Schysma,Idiosyncrasy,2014,Progressive,4.05,1,3.50,10
Science NV,Really Loud Noises,2008,Instrumental,3.91,28,3.73,64
Scoredatura,Tense,2016,"Progressive, Djent, Instrumental, Jazz",4.07,0,0.00,6
Scott Mosher,CD Song Sampler,2005,Progressive Rock/Metal,4.08,14,4.11,115
Scott Mosher,Virtuality,2001,Progressive Rock/Metal,4.09,8,4.19,30
Scott Mosher,Deep Horizon,2006,Progressive Rock/Metal,4.13,19,4.24,145
Scott Stine,Broke,1994,"Metal Guitar Spotlight, Shred, Instrumental",4.03,20,3.97,54
Se Delan,The Fall,2014,Crossover,4.07,0,0.00,11
Sean Filkins,War and Peace & Other Short Stories,2011,Progressive,4.22,65,4.29,318
Sean Gill,October Dust,2003,"Rock Guitar Spotlight, Ambient, Instrumental",4.04,24,4.00,66
Seasonal,Loneliness Manual,2015,"Ambient, Instrumental",4.06,3,4.00,13
Season's End (UK),The Failing Light,2006,"Neo-Progressive, Symphonic",3.94,29,3.81,107
Season's End (US),Scattered Remains,2005,"Neo-Progressive, Symphonic",3.86,22,3.57,88
Second Hand,Death May Be Your Santa Claus,1971,Psychedelic,4.07,0,0.00,4
Secret Lie,Secret Lie,2009,Crossover,4.07,0,0.00,13
Secret Saucer,The Reset,2016,Psychedelic,4.02,1,2.50,5
Secret Saucer,element 115,2005,Psychedelic,4.07,0,0.00,0
Secret Sphere,Heart & Anger,2005,"Power, Melodic",3.97,20,3.83,92
Secret Sphere,Sweet Blood Theory,2008,"Power, Melodic",3.99,15,3.83,34
Secret Sphere,Portrait Of A Dying Heart,2012,"Power, Melodic",4.08,23,4.09,106
Secret Sphere,A Time Never Come,2001,"Power, Melodic",4.09,21,4.12,76
Secret Sphere,Scent Of Human Desire,2003,"Power, Melodic",4.10,18,4.14,88
Secret Sphere,Archetype,2010,"Power, Melodic",4.07,0,0.00,11
Secret Tales,L'Antico Regno,2014,Symphonic,4.07,0,0.00,9
Section 16,Identity Crisis,2002,Queensryche and Influenced,3.98,34,3.90,177
Section A,Wall Of Silence,2016,Neo-Classical,4.07,2,4.00,11
Section A,Sacrifice,2010,Neo-Classical,4.11,37,4.14,156
Section A,The Seventh Sign.,2003,Neo-Classical,4.12,57,4.15,255
Section A,Parallel Lives,2006,Neo-Classical,4.17,72,4.22,457
Section IV,Superhuman,2015,Progressive,4.05,5,3.90,13
Sedate Illusion,Glass Delusion,2016,"Progressive, Experimental",4.05,1,3.50,3
Seeking Raven,The Ending Collage,2016,Progressive,4.07,0,0.00,4
Semantic Saturation,Solipsistic,2013,Progressive,4.09,14,4.14,60
Semistereo,Trans Earth Injection,2017,Crossover,4.12,5,4.40,19
Semmelweis Reflex,Remnants,2016,Progressive Rock/Metal,4.07,1,4.00,2
Sendelica,The Cromlech Chronicles,2016,Psychedelic,4.07,1,4.00,3
Senogul,Senogul,2007,Eclectic,4.10,1,5.00,11
Sensitive To Light,From the Ancient World,2008,"Symphonic, Folk/Celtic, Female-Fronted",3.92,33,3.79,66
Sentenced,The Funeral Album,2005,Dark,4.10,41,4.12,328
Senza Nome,Senza Nome,2008,"Progressive/Metal, Symphonic",3.97,20,3.83,33
September Code,III,2016,Progressive Rock/Metal,4.07,0,0.00,2
Septerra,Freedom Of The Dark One,2016,"Progressive, Power",4.07,1,4.00,9
Sequester,Missing Image,2004,Progressive,4.07,0,0.00,2
Serdce,Timelessness,2014,"Technical, Harsh Vocals, Thrash",4.12,15,4.23,96
Serenity,War Of Ages,2013,"Melodic, Symphonic",4.05,13,4.00,33
Serenity,Codex Atlanticus,2016,"Melodic, Symphonic",4.06,6,4.00,13
Serenity,Death & Legacy,2011,"Melodic, Symphonic",4.11,37,4.15,224
Serenity,Words Untold & Dreams Unlived,2007,"Melodic, Symphonic",4.25,103,4.30,338
Serenity,Fallen Sanctuary,2008,"Melodic, Symphonic",4.32,97,4.39,642
Sergey Boykov,Falling Skies,2014,"Progressive Rock/Metal, Jazz, Instrumental",4.07,2,4.00,9
Seti,Life Signs,2006,Neo-Progressive,4.07,1,4.00,5
Seti,Bold Travels,2016,Neo-Progressive,4.09,5,4.20,12
Seti,Discoveries,2010,Neo-Progressive,4.07,0,0.00,1
Seti,One Giant Leap,2011,Neo-Progressive,4.07,0,0.00,5
Seven Impale,City Of The Sun,2014,"Eclectic, Progressive",3.95,16,3.72,23
Seven Impale,Contrapasso,2016,"Eclectic, Progressive",4.07,0,0.00,10
Seven Second Circle,Divide,2015,Progressive/Metal,4.06,8,4.00,20
Seven Side Diamond,Enigma,2011,Crossover,4.05,3,3.83,10
Seven Side Diamond,Seven Side Diamond,2012,Crossover,4.05,4,3.88,4
Seven Side Diamond,Transition,2011,Crossover,4.07,2,4.00,2
Seven Steps To The Green Door,The ? Book,2011,"Neo-Progressive, ",4.03,14,3.93,59
Seven Steps To The Green Door,The Puzzle,2006,"Neo-Progressive, ",4.07,54,4.07,221
Seven Steps To The Green Door,Step In 2 My World,2008,"Neo-Progressive, ",4.18,86,4.22,458
Seven Steps To The Green Door,Fetish,2015,"Neo-Progressive, ",4.20,11,4.55,42
Seven Waters,Hunter's Prey,2015,"Progressive, Symphonic, Female-Fronted",4.07,2,4.00,4
Seven Year Storm,Aion I,2015,Progressive,4.08,4,4.13,10
Seventh Dimension,Recognition,2015,Power,4.03,4,3.75,16
Seventh Dimension,Circle of Life,2013,Power,4.11,3,4.50,34
Seventh Station,Between Life and Dreams,2016,Progressive Rock/Metal,4.03,2,3.50,2
Seventh Wonder,Become,2005,Progressive,4.11,56,4.13,401
Seventh Wonder,The Great Escape,2010,Progressive,4.32,89,4.40,429
Seventh Wonder,Mercy Falls,2008,Progressive,4.48,319,4.52,1778
Seventh Wonder,Waiting In The Wings,2006,Progressive,4.49,136,4.59,981
Shades of Black,Ocean,2014,"Progressive, Djent",4.07,1,4.00,2
Shades of Black,The Gates,2016,"Progressive, Djent",4.07,1,4.00,3
Shades Of Remembrance,This Dead World,2016,Progressive,4.07,0,0.00,1
Shadow Circus,On A Dark And Stormy Night,2012,Symphonic,3.94,19,3.74,37
Shadow Circus,Welcome to the Freak Room,2006,Symphonic,3.96,72,3.92,247
Shadow Circus,Whispers and Screams,2009,Symphonic,4.06,45,4.06,73
Shadow Gallery,Shadow GALLERY,1992,Technical DTI,3.99,30,3.90,118
Shadow Gallery,Legacy,2001,Technical DTI,4.07,37,4.07,374
Shadow Gallery,Room V (Special Edition),2005,"Technical DTI, Cover Songs",4.19,79,4.24,365
Shadow Gallery,Carved In Stone,1995,Technical DTI,4.28,124,4.33,742
Shadow Gallery,Tyranny,1998,Technical DTI,4.31,202,4.35,1292
Shadow Gallery,Digital Ghosts,2009,Technical DTI,4.32,138,4.38,765
Shadow Gallery,Room V,2005,Technical DTI,4.47,326,4.50,1657
Shadow Merchant,The Tunnel,2014,Progressive,4.03,3,3.67,12
Shadow Of The Sun,Monument,2013,Progressive,4.02,2,3.25,9
Shadowkeep,A Chaos Theory,2002,Metal,4.07,1,4.00,7
Shadowland,Ring Of Roses,1992,"Neo-Progressive, Symphonic",3.99,11,3.77,14
Shadowland,Mad As A Hatter,1996,"Neo-Progressive, Symphonic",4.03,20,3.97,35
Shadowland,Through The Looking Glass.,1994,"Neo-Progressive, Symphonic",4.17,28,4.29,103
Shadowland (SE),Falling,2007,Melodic,4.03,4,3.75,11
Shadowplay,Shadowplay,2007,"Symphonic, Goth Doom, Female-Fronted",4.25,77,4.32,450
Shadrane,Temporal Internet Bonus,2008,Melodic,4.10,13,4.15,66
Shadrane,Temporal,2008,Melodic,4.38,202,4.42,1433
Shadyon,Mind Control,2009,Melodic,3.98,66,3.94,22
