artist,album,albumyear,genre,bayesian,votes,rating,played
Seven Reizh,La Barque Ailée,2015,Symphonic,0.00,0,0.00,5
Seven Second Circle,Divide,2015,Progressive,4.06,3,3.83,12
Seven Side Diamond,Seven Side Diamond,2012,Crossover,4.05,4,3.88,4
Seven Side Diamond,Enigma,2011,Crossover,4.06,3,3.83,8
Seven Side Diamond,Transition,2011,Crossover,4.07,2,4.00,2
Seven Steps To The Green Door,The ? Book,2011,Neo-Progressive,4.03,14,3.93,41
Seven Steps To The Green Door,The Puzzle,2006,Neo-Progressive,4.07,54,4.07,182
Seven Steps To The Green Door,Fetish,2015,Neo-Progressive,4.14,8,4.44,11
Seven Steps To The Green Door,Step In 2 My World,2008,Neo-Progressive,4.17,83,4.22,385
Seven Year Storm,Aion I,2015,Progressive,4.08,4,4.13,10
Seventh Dimension,Recognition,2015,Power,4.04,3,3.67,7
Seventh Dimension,Circle of Life,2013,Power,4.11,3,4.50,28
Seventh Wonder,Become,2005,Progressive,4.11,56,4.13,353
Seventh Wonder,The Great Escape,2010,Progressive,4.31,88,4.40,307
Seventh Wonder,Waiting In The Wings,2006,Progressive,4.45,179,4.53,817
Seventh Wonder,Mercy Falls,2008,Progressive,4.47,316,4.52,1501
Shadow Circus,Welcome to the Freak Room,2006,Symphonic,3.97,72,3.92,243
Shadow Circus,On A Dark And Stormy Night,2012,Symphonic,4.00,15,3.83,29
Shadow Circus,Whispers and Screams,2009,Symphonic,4.08,41,4.09,57
Shadow Gallery,Legacy,2001,Technical DTI,0.00,0,0.00,366
Shadow Gallery,Shadow GALLERY,1992,Technical DTI,4.00,30,3.90,112
Shadow Gallery,Room V (Special Edition),2005,"Technical DTI, Cover Songs",4.19,79,4.24,343
Shadow Gallery,Carved In Stone,1995,Technical DTI,4.27,122,4.33,636
Shadow Gallery,Digital Ghosts,2009,Technical DTI,4.31,136,4.37,653
Shadow Gallery,Tyranny,1998,Technical DTI,4.31,197,4.36,1090
Shadow Gallery,Room V,2005,Technical DTI,4.46,321,4.50,1430
Shadow Merchant,The Tunnel,2014,Progressive,4.04,2,3.50,9
Shadowkeep,A Chaos Theory,2002,Metal,4.07,1,4.00,4
Shadowland,Ring Of Roses,1992,"Neo-Progressive, Symphonic",4.00,11,3.77,14
Shadowland,Mad As A Hatter,1996,"Neo-Progressive, Symphonic",4.04,20,3.97,34
Shadowland,Through The Looking Glass.,1994,"Neo-Progressive, Symphonic",4.15,27,4.26,64
Shadowland (SE),Falling,2007,Melodic,4.04,4,3.75,11
Shadowplay,Shadowplay,2007,"Symphonic, Goth Doom, Female-Fronted",4.24,77,4.32,382
Shadrane,Temporal Internet Bonus,2008,Melodic,4.09,13,4.15,61
Shadrane,Temporal,2008,Melodic,4.37,199,4.42,1228
Shadyon,Mind Control,2009,Melodic,3.99,66,3.94,22
Shakary,The Last Summer,2002,"Neo-Progressive, Symphonic",4.06,18,4.03,61
Shakary,Alya,2006,"Neo-Progressive, Symphonic",4.12,52,4.15,213
Shamall,Continuation.,2016,Neo-Progressive,0.00,0,0.00,6
Shamall,Living Incommunicado,2009,Neo-Progressive,0.00,0,0.00,0
Shamall,Questions Of Life,2008,Neo-Progressive,0.00,0,0.00,0
Shamall,Who Do They Think They Are CD1,2003,Neo-Progressive,0.00,0,0.00,0
Shamall,Who Do They Think They Are CD2,2003,Neo-Progressive,0.00,0,0.00,0
Shamall,"Turn Off, Pt. Two",2013,Neo-Progressive,4.06,2,3.75,9
Shamall,"Turn Off, Pt. One",2013,Neo-Progressive,4.07,9,4.06,15
Shamall,Is This Human Behavior,2009,Neo-Progressive,4.07,1,4.00,2
Shaman,Ritual,2002,"Power, Melodic",0.00,0,0.00,1
Shaman,Immortal,2007,"Power, Melodic",4.12,20,4.20,52
Shaman,Ritualive,2003,"Power, Melodic",4.18,39,4.28,160
Shamblemaths,Shamblemaths,2016,Eclectic,4.13,4,4.63,7
Shaolin Death Squad,Five Deadly Venoms,2010,Progressive,0.00,0,0.00,0
Shaolin Death Squad,Intelligent Design,2006,Progressive,3.88,3,1.50,7
Shardborne,Living Bridges,2015,Progressive,4.11,7,4.29,25
Shattered Skies,The World We Used to Know,2015,Symphonic,4.11,20,4.17,37
Shattered Skies,Reanimation,2011,Symphonic,4.25,51,4.38,223
Shawn Lane,The Tri-Tone Fascination,1999,"Jazz, Guitar Spotlight, Instrumental",4.02,53,3.99,171
shels,Sea Of The Dying Dhow,2007,Post-Metal,0.00,0,0.00,0
shels,Plains of the Purple Buffalo,2011,Post-Metal,4.07,1,4.00,2
Shepherds of Cassini,Helios Forsaken,2015,Heavy,0.00,0,0.00,2
Shining Star,Enter Eternity,2005,"Melodic, Christian",4.09,38,4.11,352
Shock Opera,The Great Divide..,2007,Crossover,4.06,31,4.05,86
Shotgun Symphony,On The Line Of Fire,1997,"Crossover, Hard, AOR",4.08,22,4.09,81
Shumaun,Shumaun,2015,Progressive,4.10,2,4.50,11
Siam,Prayer,1996,Queensryche and Influenced,4.09,29,4.12,93
Siddhartha,Trip To Innerself,2009,"Psychedelic, Pink Floyd and Influenced, Eastern/Ethnic Influence",4.12,88,4.14,220
Sieges Even,A Sense Of Change,1991,Technical,0.00,0,0.00,0
Sieges Even,Uneven,1997,"Progressive, Technical",3.97,4,3.00,6
Sieges Even,Sophisticated,1995,Technical,4.07,1,4.00,1
Sieges Even,Steps,1990,Technical,4.07,1,4.00,1
Sieges Even,Uneven,1997,Technical,4.10,2,4.50,2
Sieges Even,Playgrounds,2008,"Progressive, Technical",4.32,84,4.43,217
Sieges Even,Paramount,2007,"Progressive, Technical",4.46,271,4.52,1161
Sieges Even,The Art Of Navigating By The Stars,2005,"Progressive, Technical",4.51,261,4.58,1283
Siena Root,Far From The Sun.,2008,Psychedelic,0.00,0,0.00,3
Siena Root,Pioneers,2014,Psychedelic,0.00,0,0.00,4
Siena Root,Different Realities,2009,Psychedelic,4.10,2,4.50,2
Sigma 5,Busca,2002,Queensryche and Influenced,4.04,35,4.01,92
Signal to Noise Ratio,Work in Progress,2016,Psychedelic,4.05,1,3.00,2
Signum Regis,The Eyes Of Power,2010,Heavy,4.02,16,3.91,17
Sigur Rós,(),2002,Post-Rock,4.07,1,4.00,1
Sigur Rós,Ágætis Byrjun,1999,Post-Rock,4.10,1,5.00,1
SikTh,Death Of A Dead Day,2006,Thrash,0.00,0,0.00,0
Sikth,The Trees Are Dead & Dried Out,2003,Thrash,0.00,0,0.00,4
Silent Call,Creations From A Chosen Path,2008,Melodic,4.13,45,4.18,111
Silent Call,Truth's Redemption,2014,Melodic,4.15,10,4.45,26
Silent Edge,The Eyes of the Shadow,2003,"Power, Melodic",4.07,53,4.07,314
Silent Force,The Empire Of Future,2007,"Power, Speed",0.00,0,0.00,2
Silent Force,Worlds Apart,2012,"Power, Speed",4.06,2,3.75,6
Silent Force,Walk The Earth,2006,"Power, Speed",4.07,2,4.00,4
Silent Force,Infatuator,2001,"Power, Speed",4.07,41,4.07,138
Silent Lapse,Birthright,2009,"Technical, Melodic",4.12,43,4.16,261
Silent Memorial,Retrospective,2009,Technical DTI,4.37,137,4.45,681
Silent Voices,Infernal,2004,Technical DTI,4.02,29,3.95,114
Silent Voices,Reveal The Change,2013,Technical DTI,4.07,10,4.05,25
Silent Voices,Chapters Of Tragedy,2002,Technical DTI,4.12,26,4.19,97
Silent Voices,Building Up The Apathy,2006,Technical DTI,4.34,112,4.43,822
Silentium,Seducia,2006,"Symphonic, Goth Doom, Female-Fronted",4.05,33,4.03,118
Silhouette,Moods,2009,"Neo-Progressive, Symphonic",3.96,25,3.78,38
Silhouette,Across The Rubicon,2012,"Neo-Progressive, Symphonic",3.99,21,3.83,53
Silhouette,Beyond the Seventh Wave,2014,"Neo-Progressive, Symphonic",4.11,11,4.23,35
Silian Rail,Parhelion,2011,Post-Rock,4.07,1,4.00,5
Silver Lining,The Inner Dragon,2004,Symphonic,0.00,0,0.00,1
Simeon Soul Charger,Harmony Square,2012,Psychedelic,3.95,16,3.66,23
Simon Says,Tardigrade,2008,Symphonic,4.21,65,4.29,191
Simone Fiorletta,Personalities,2013,"Guitar Spotlight, Shred, Instrumental",4.01,12,3.83,11
Simulacrum,Sky Divided,2015,Progressive,0.00,0,0.00,3
Simulacrum,Master And The Simulacrum,2012,Progressive,4.07,1,4.00,8
Sinestesia,Sinestesia,2007,Technical DTI,4.11,57,4.14,136
Singularity,Between Sunlight And Shadow,2002,Rush and Influenced,4.11,11,4.23,48
Singularity,Color Of Space,1999,Rush and Influenced,4.11,44,4.15,202
Singularity,Of all the Mysteries,2007,Rush and Influenced,4.25,61,4.36,203
Sinkadus,Aurum Nostrum,1997,Symphonic,0.00,0,0.00,0
Sinkadus,Cirkus,1999,Symphonic,0.00,0,0.00,0
Sinkadus,Live At Progfest '97,1997,Symphonic,0.00,0,0.00,0
Sioum,"I Am Mortal, But Was Fiend",2010,"Post-Metal, Instrumental",0.00,0,0.00,0
Sioum,Yet Further,2016,"Post-Metal, Instrumental",0.00,0,0.00,2
Siren's Cry,Scattered Horizons,2013,"Symphonic, Female-Fronted",4.02,9,3.78,11
Sirenia,At Sixes And Sevens,2002,"Symphonic, Harsh Vocals, Goth Doom, Female-Fronted",4.03,31,3.98,51
Sirenia,An Elixir For Existence,2004,"Symphonic, Harsh Vocals, Goth Doom, Female-Fronted",4.06,54,4.05,291
Sirenia,Perils of the Deep Blue,2013,"Symphonic, Harsh Vocals, Goth Doom, Female-Fronted",4.12,11,4.27,24
Sirenia,Nine Destinies And A Downfall,2007,"Symphonic, Harsh Vocals, Goth Doom, Female-Fronted",4.14,63,4.18,139
Sirenia,The 13th Floor,2009,"Symphonic, Harsh Vocals, Goth Doom, Female-Fronted",4.15,61,4.20,189
Sithonia,La Soluzione Semplice,2011,Progressive,4.07,1,4.00,2
Sithu Aye,I,2013,"Djent, Instrumental",0.00,0,0.00,3
Sithu Aye,Set Course For Andromeda,2016,Metal,4.05,6,3.92,10
Sithu Aye,26,2013,"Djent, Instrumental",4.06,2,3.75,7
Sithu Aye,Cassini,2011,"Djent, Instrumental",4.07,9,4.06,19
Sithu Aye,Isles EP,2012,"Djent, Instrumental",4.08,4,4.13,8
Sithu Aye,Invent the Universe,2012,"Djent, Instrumental",4.08,9,4.11,27
Sithu Aye,Pulse,2014,"Djent, Instrumental",4.11,4,4.50,16
Six Gallery,Breakthroughs In Modern Art,2010,Progressive,4.02,28,3.95,101
Ske,1000 Autunni,2011,Eclectic,0.00,0,0.00,1
Skeem,Skeem,2001,Neo-Progressive,3.97,15,3.70,33
Skeem,..Just Suggesting (Disk 2),2013,Neo-Progressive,4.04,6,3.83,7
Skeem,..Just Suggesting (Disk 1),2013,Neo-Progressive,4.05,4,3.88,8
Sky Architect,Excavations Of The Mind,2010,Heavy,3.94,49,3.84,234
Sky Architect,A Dying Man's Hymn,2011,Heavy,4.08,37,4.08,139
Sky Architect,A Billion Years Of Solitude,2013,Heavy,4.12,9,4.33,28
Skyharbor,Blinding White Noise (Disk 2),2012,"Technical, Djent",4.03,5,3.70,11
Skyharbor,Blinding White Noise (Disk 1),2012,"Technical, Djent",4.19,22,4.39,74
Skyharbor,Guiding Lights,2014,"Technical, Djent",4.28,37,4.49,94
Skyliner,Outsiders,2014,Power,4.04,2,3.50,4
Slaves To Fashion,Artistic Differences,2011,Crossover,4.10,10,4.20,21
Slavior,Slavior,2007,Progressive,0.00,0,0.00,3
Sleeping Pulse,Under The Same Sky,2014,"Goth Doom, Ambient",4.10,6,4.25,14
Sleepwalker Sun,Stranger In The Mirror,2009,Female-Fronted,4.13,27,4.20,76
Sleevenotes,Anchorage,2015,"Post-Rock, Chamber Ensemble, Instrumental",4.07,2,4.00,10
Sleevenotes,The Pain of Nostalgia,2014,"Post-Rock, Chamber Ensemble, Instrumental",4.07,1,4.00,6
Sleevenotes,We Are Mostly Made of Nothing,2013,"Post-Rock, Chamber Ensemble, Instrumental",4.11,3,4.50,14
Slivovitz,Hubris,2009,"Jazz, Chamber Ensemble, Instrumental",3.90,32,3.70,35
Slivovitz,Bani Ahead,2011,Progressive,4.06,14,4.04,41
Sloche,J'un oeil,1975,Jazz,3.96,25,3.78,26
Sloche,Stadacone,1976,Jazz,4.07,18,4.06,30
Slug Comparison,Slug Comparison,2014,Progressive,4.06,8,4.00,16
Slyde,Slyde I,2009,Heavy,4.06,5,4.00,11
Slyde,Feed The Machine,2011,Heavy,4.10,6,4.25,17
Slyde,New World Sympathy,2012,Heavy,4.12,22,4.20,48
Soen,Cognitive,2012,Post-Metal,4.15,40,4.22,92
Soen,Tellurian,2014,Post-Metal,4.20,30,4.35,68
Soft Machine,Third,1970,Progressive,4.06,1,3.50,1
Soilwork,Natural Born Chaos,2002,"Harsh Vocals, Thrash",3.98,78,3.94,222
Solar Project,Aquarmada,2014,Psychedelic,0.00,0,0.00,0
Solar Project,Force Majeure,2004,Psychedelic,0.00,0,0.00,1
Solar Project,Here I Am,2015,Psychedelic,4.07,1,4.00,3
Solarhall,Lokus,2016,Progressive,0.00,0,0.00,1
Solarhall,Lokus,2016,Heavy,4.05,1,3.00,2
Solaris,Martian Chronicles II,2014,"Instrumental, Symphonic",3.99,8,3.63,18
Solaris,The Martian Chronicles,1984,"Instrumental, Symphonic",4.08,1,4.50,8
Solefald,In Harmonia Universali,2003,"Goth Doom, Technical",0.00,0,0.00,0
Solid Vision,The Hurricane,2006,Technical DTI,4.04,45,4.01,205
Solisia,UniverSeasons,2012,Female-Fronted,3.99,8,3.63,12
Solstice,Prophecy,2013,Neo-Progressive,4.03,4,3.63,10
Solstice Coil,Natural Causes,2011,Crossover,4.08,3,4.17,8
Solstice Coil,Commute,2015,Crossover,4.16,11,4.45,34
Soma White,Soma White,2013,Crossover,4.08,1,4.50,1
Sonata Arctica,The Ninth Hour,2016,Metal,0.00,0,0.00,0
Sonata Arctica,Takatalvi,2010,"Power, Cover Songs",4.04,40,4.01,63
Sonata Arctica,Don't Say A Word,2004,Power,4.05,14,4.00,49
Sonata Arctica,Silence,2001,Power,4.07,28,4.07,72
Sonata Arctica,Unia,2007,Power,4.09,85,4.10,239
Sonata Arctica,Stones Grow Her Name,2012,Power,4.13,38,4.18,128
Sonata Arctica,The Days Of Grays,2009,Power,4.13,45,4.18,189
Sonata Arctica,Winterheart's Guild,2003,Power,4.17,97,4.21,199
Sonata Arctica,Ecliptica,1999,Power,4.19,23,4.37,89
Sonata Arctica,Reckoning Night,2004,Power,4.19,71,4.25,148
Sonic Pulsar,Out Of Place,2005,Crossover,3.97,14,3.68,19
Soniq Circus,Soniq Circus,2007,"Heavy, Symphonic",4.01,37,3.95,160
Soniq Circus,Reflections in the Hourglass,2011,"Heavy, Symphonic",4.10,12,4.17,98
Sons Of Seasons,Gods Of Vermin,2009,Progressive,4.00,33,3.92,77
Sonus Corona,Sonus Corona,2016,Progressive,4.05,6,3.92,10
Sonus Umbra,Beyond The Panopticon,2016,Progressive,4.06,9,4.00,19
Sonus Umbra,Spiritual Vertigo,2003,Heavy,4.08,2,4.25,5
Sonus Umbra,Digging For Zeros,2005,Progressive,4.08,1,4.50,1
Sonus Umbra,Snapshots From Limbo,2000,Progressive,4.09,3,4.33,12
Soul Cycle,Soul Cycle,2010,"Technical, Instrumental",4.04,20,3.98,32
Soul Cycle,Soul Cycle II,2012,"Technical, Instrumental",4.16,19,4.34,46
Soul Secret,Closer to Daylight,2011,Melodic,4.03,40,3.99,127
Soul Secret,4,2015,Melodic,4.13,14,4.29,43
Soul Secret,Flowing Portraits,2008,Melodic,4.23,107,4.28,444
Soul Takers,Flies In a Jar,2007,Metal,3.96,13,3.65,49
Souljourners,Mind Control,2008,Progressive,4.28,142,4.34,377
Sound of Contact,Dimensionaut,2013,Crossover,4.13,36,4.18,135
Sound Struggle,Rise,2015,Djent,0.00,0,0.00,3
Sounddiary,A Book In My Hand,2014,Progressive,0.00,0,0.00,3
Soundscape,Grave New World,2009,Progressive,3.97,20,3.78,27
Soup,The Beauty Of Our Youth,2013,Crossover,4.07,1,4.00,5
Southern Cross,Rise Above,2006,Progressive,4.02,5,3.60,16
Southern Cross,Down Below,2009,Symphonic,4.02,30,3.95,80
Southern Cross,From Tragedy,2012,Progressive,4.17,47,4.26,155
Space Avenue,Voices From The Other Worlds,2006,Heavy,4.14,54,4.19,305
Space Debris,Phonomorphosis,2014,Psychedelic,4.08,5,4.10,4
Space Odyssey,Embrace The Galaxy,2003,"Neo-Progressive, Classical",4.04,25,4.00,103
Space Odyssey,The Astral Episode,2005,"Neo-Progressive, Classical",4.10,23,4.13,90
Space Odyssey,Tears of The Sun,2006,"Neo-Progressive, Classical",4.21,57,4.31,225
Spaced Out,Eponymus II,2001,"Heavy, Jazz, Guitar Spotlight, LTE/Planet X and Influenced, Instrumental",3.86,35,3.63,77
Spaced Out,Live At The Crescendo Festival,2007,"Heavy, Jazz, Guitar Spotlight, LTE/Planet X and Influenced, Instrumental",4.02,40,3.98,85
Spaced Out,Evolution,2008,"Heavy, Jazz, Guitar Spotlight, LTE/Planet X and Influenced, Instrumental",4.11,101,4.13,381
Spaced Out,Slow Gin,2003,"Heavy, Jazz, Guitar Spotlight, LTE/Planet X and Influenced, Instrumental",4.18,81,4.22,232
Spaced Out,Unstable Matter,2006,"Heavy, Jazz, Guitar Spotlight, LTE/Planet X and Influenced, Instrumental",4.20,75,4.26,258
Sparks,Lil' Beethoven,2002,Crossover,4.10,1,5.00,1
Spastic Ink,Ink Compatible,2004,"Technical, Math, Guitar Spotlight",3.96,45,3.87,82
Spastic Ink,Ink Complete,2004,"Technical, Math, Guitar Spotlight",4.02,58,3.99,254
Speaking To Stones,Elements,2012,Progressive,4.08,38,4.08,97
Speaking To Stones,Speaking To Stones,2006,Progressive,4.21,113,4.25,548
Special Providence,Labyrinth,2008,"Jazz, Instrumental",3.98,22,3.82,60
Special Providence,Essence Of Change,2015,"Jazz, Instrumental",4.06,6,4.00,17
Special Providence,Soul Alert,2012,"Jazz, Instrumental",4.10,33,4.14,74
Speechless,Time Out of Mind,2006,"Jazz, Instrumental",3.97,18,3.75,30
Spektrum,Spektrum,2003,"Neo-Progressive, Symphonic, Female-Fronted",4.02,20,3.92,57
Spettri,2973 La Nemica dei Ricordi,2015,Heavy,4.08,1,4.50,1
Sphere Of Souls,From The Ashes...,2006,Melodic,4.30,159,4.35,1005
Spheric Universe Experience,The New Eve,2012,Technical DTI,4.09,29,4.12,69
Spheric Universe Experience,Unreal,2009,Technical DTI,4.16,110,4.20,302
Spheric Universe Experience,Mental Torments,2005,Technical DTI,4.34,158,4.41,1038
Spheric Universe Experience,Anima,2007,Technical DTI,4.52,245,4.59,1226
Spiral,A Parasite's Guide to Rewriting History,2013,Post-Rock,4.01,2,2.75,1
Spiral Architect,A Sceptic's Universe,2000,"Technical, Math, Thrash",4.18,157,4.20,920
Spiralmaze,Back To The Center,2014,Psychedelic,4.08,2,4.25,7
Spires,The Whisperer,2014,Harsh Vocals,0.00,0,0.00,4
Spiritual Beggars,Earth Blues CD2,2013,"Crossover, Hard",4.05,1,3.00,6
Spiritual Beggars,Earth Blues CD1,2013,"Crossover, Hard",4.11,9,4.28,19
Spiritual Beggars,Return to Zero,2010,"Crossover, Hard",4.13,36,4.19,75
Spleen Arcana,The Light Beyond The Shades,2014,Crossover,4.05,1,3.00,1
Split Bearing,Welcome To The Present,2014,Heavy,4.03,8,3.81,20
Spock's Beard,Live (Disk 1),2008,Symphonic,4.01,23,3.91,26
Spock's Beard,Octane (Bonus Disc),2005,Symphonic,4.11,40,4.15,118
Spock's Beard,Live (Disk 2),2008,Symphonic,4.14,7,4.50,20
Spock's Beard,Don't Try This At Home,1999,Symphonic,4.18,29,4.31,44
Spock's Beard,Spock's Beard,2006,Symphonic,4.18,153,4.21,376
Spock's Beard,Brief Nocturnes and Dreamless Sleep,2013,Symphonic,4.19,103,4.23,190
Spock's Beard,The Oblivion Particle,2015,Symphonic,4.20,15,4.50,43
Spock's Beard,Octane,2005,Symphonic,4.21,158,4.24,452
Spock's Beard,The Light,1995,Symphonic,4.25,109,4.31,224
Spock's Beard,Snow (Disc 2),2002,Symphonic,4.27,140,4.33,723
Spock's Beard,Feel Euphoria,2003,Symphonic,4.29,99,4.37,311
Spock's Beard,The Beard Is Out There - Live,1998,Symphonic,4.31,30,4.60,51
Spock's Beard,Snow,2002,Symphonic,4.33,170,4.39,714
Spock's Beard,Day For Night,1999,Symphonic,4.36,123,4.44,517
Spock's Beard,Beware Of Darkness,1997,Symphonic,4.37,128,4.45,532
Spock's Beard,The Kindness Of Strangers,1997,Symphonic,4.37,109,4.48,435
Spock's Beard,V,2000,Symphonic,4.51,185,4.59,595
Spoke Of Shadows,Spoke Of Shadows,2014,Heavy,4.08,3,4.17,13
Spontaneous Maximus,This is SpoMax,2011,Progressive,4.04,3,3.67,25
Squackett,A Life Within A Day,2012,Yes Influenced,4.11,46,4.14,111
SROD,Nature,2012,Guitar Spotlight,4.07,4,4.00,9
Standing Ovation,Gravity Beats Nuclear,2015,"Post-Metal, Experimental",4.06,3,3.83,10
Standing Ovation,The Antikythera Mechanism,2012,"Post-Metal, Experimental",4.07,1,4.00,8
Star One,Space Metal [Bonus CD],2002,Progressive,4.18,86,4.23,290
Star One,Victims of the Modern Age (Disc 2),2010,Progressive,4.25,41,4.40,263
Star One,Victims of the Modern Age (Disc 1),2010,Progressive,4.44,126,4.55,567
Star One,Live On Earth (Disc 1),2003,Progressive,4.45,145,4.54,535
Star One,Live On Earth (CD 2),2003,Progressive,4.49,127,4.61,447
Star One,Space Metal (Disc1),2002,Progressive,4.52,232,4.59,888
Starbreaker,Starbreaker,2005,Melodic,4.22,45,4.33,267
Starcastle,Fountains Of Light,1977,"Symphonic, Yes Influenced",4.04,19,3.97,64
Starcastle,Song of Times,2007,"Symphonic, Yes Influenced",4.04,41,4.01,141
Starcastle,Shine On Brightly,2001,"Symphonic, Yes Influenced",4.07,10,4.05,44
Starcastle,Starcastle,1976,"Symphonic, Yes Influenced",4.19,34,4.32,173
Stare At The Clouds,This Clear Divide,2016,Post-Metal,0.00,0,0.00,3
Starlight Brigade,Destination Eternity,2016,Progressive,0.00,0,0.00,0
Starlight Brigade,Into The Light,2014,Progressive,0.00,0,0.00,0
Starsoup,Bazaar of Wonders,2013,Progressive,4.03,14,3.93,33
State Urge,White Rock Experience,2013,Crossover,4.08,2,4.25,5
State Urge,Confrontation,2014,Crossover,4.10,5,4.30,10
Static,Patterns,2007,"Heavy, Jazz, Guitar Spotlight, Instrumental",4.00,39,3.94,150
Status Minor,Ouroboros,2012,Technical DTI,4.06,23,4.04,80
Status Minor,The Sun,2007,Technical DTI,4.13,38,4.18,120
Status Minor,01/2006,2006,Technical DTI,4.17,19,4.37,143
Status Minor,Dialog,2009,Technical DTI,4.27,69,4.37,230
Stealing Axion,Moments,2012,Melodic,4.03,20,3.95,26
Steam Theory,Asunder,2015,"Crossover, Jazz, Symphonic",4.15,38,4.22,102
Stefano Testa,Andrea il Traditore,2016,Symphonic,4.06,1,3.50,2
Stereokimono,Intergalactic Art Café,2012,Psychedelic,4.08,3,4.17,3
Steve Cichon,Cranial Feedback,2010,"Guitar Spotlight, Shred, Instrumental",3.99,20,3.82,57
Steve Hackett,Wild Orchids,2006,"Symphonic, Instrumental",3.76,58,3.55,104
Steve Hackett,Genesis Revisited,1996,"Symphonic, Instrumental",4.00,36,3.93,62
Steve Hackett,Beyond the Shrouded Horizon [Special Edition] (Disc 2),2011,"Symphonic, Instrumental",4.02,24,3.94,44
Steve Hackett,Guitar Noir,1993,"Symphonic, Instrumental",4.05,57,4.04,157
Steve Hackett,Beyond the Shrouded Horizon [Special Edition] (Disc 1),2011,"Symphonic, Instrumental",4.06,58,4.05,161
Steve Hackett,Wolflight,2015,"Symphonic, Instrumental",4.11,3,4.50,11
Steve Hackett,Genesis Revisited Live at Hammersmith (Disk 3),2013,"Symphonic, Instrumental",4.15,8,4.50,11
Steve Hackett,Please Don't Touch,1977,"Symphonic, Instrumental",4.16,54,4.21,134
Steve Hackett,Genesis Revisited II - Live At The Royal Albert Hall,2014,"Symphonic, Instrumental",4.20,21,4.43,33
Steve Hackett,Genesis Revisited Live at Hammersmith (Disk 1),2013,"Symphonic, Instrumental",4.21,15,4.53,27
Steve Hackett,Genesis Revisited Live at Hammersmith (Disk 2),2013,"Symphonic, Instrumental",4.21,7,4.93,14
Steve Hackett,Genesis Revisited II - Disc 2,2012,"Symphonic, Instrumental",4.26,32,4.47,64
Steve Hackett,Voyage of the Acolyte [2005 Remaster],1975,"Symphonic, Instrumental",4.29,113,4.37,410
Steve Hackett,Spectral Mornings (2005 Remaster),1979,"Symphonic, Instrumental",4.29,106,4.37,214
Steve Hackett,Genesis Revisited II - Disc 1,2012,"Symphonic, Instrumental, Cover Songs",4.35,46,4.57,116
Steve Hillage,Green,1978,Canterbury,4.06,1,3.50,2
Steve Hillage,Fish Rising,1975,Canterbury,4.09,3,4.33,5
Steve Hogarth + Richard Barbieri,Not The Weapon But The Hand,2012,"Neo-Progressive, Symphonic",4.00,20,3.85,41
Steve Howe's Remedy,Elements,2003,"Guitar Spotlight, Instrumental, Yes Influenced",4.08,44,4.08,113
Steve Hughes,Once We Were (Part One),2004,Neo-Progressive,0.00,0,0.00,1
Steve Hughes,Tales from the Silent Ocean,2015,Neo-Progressive,4.10,2,4.50,4
Steve Morse,Major Impacts,2000,"Guitar Spotlight, Jazz, Technical, Instrumental, Folk/Celtic",4.09,103,4.09,588
Steve Morse,Major Impacts 2,2004,"Guitar Spotlight, Jazz, Technical, Instrumental, Folk/Celtic",4.15,58,4.21,104
Steve Morse Band,The Introduction,1984,"Guitar Spotlight, Jazz, Technical, Instrumental",4.02,55,3.98,146
Steve Morse Band,Stand Up,1985,"Guitar Spotlight, Jazz, Technical, Instrumental",4.09,30,4.10,127
Steve Morse Band,Structural Damage,1995,"Guitar Spotlight, Jazz, Technical, Instrumental",4.09,37,4.11,195
Steve Morse Band,Coast to Coast,1992,"Guitar Spotlight, Jazz, Technical, Instrumental",4.09,40,4.11,137
Steve Morse Band,Stressfest,1996,"Guitar Spotlight, Jazz, Technical, Instrumental",4.13,47,4.18,275
Steve Morse Band,Split Decision,2002,"Guitar Spotlight, Jazz, Technical, Instrumental",4.19,41,4.29,64
Steve Morse Band,Southern Steel,1991,"Guitar Spotlight, Jazz, Technical, Instrumental",4.22,42,4.35,161
Steve Morse Band,Out Standing In Their Field,2009,"Guitar Spotlight, Jazz, Technical, Instrumental",4.22,58,4.31,146
Steve Rothery,The Ghosts Of Pripyat,2014,Progressive,0.00,0,0.00,1
Steve Stevens,internet release,2000,Heavy,4.01,9,3.72,12
Steve Stevens,internet release,2000,Heavy,4.01,9,3.72,13
Steve Stevens,Flamenco A Go-Go,1999,"Jazz, Guitar Spotlight, Eastern/Ethnic Influence, Instrumental",4.14,53,4.18,225
Steve Thorne,Emotional Creatures : Part Two,2007,Crossover,4.22,55,4.32,225
Steve Unruh,The Great Divide.,2007,Folk/Celtic,4.04,19,3.97,51
Steve Vai,Alien Love Secrets,1995,"Guitar Spotlight, Shred, Instrumental, Frank Zappa and Influenced",3.91,102,3.85,345
Steve Vai,Alive In An Ultra World (CD 1),2001,"Guitar Spotlight, Shred, Instrumental, Frank Zappa and Influenced",4.12,35,4.17,183
Steve Vai,Alive In An Ultra World (CD 2),2001,"Guitar Spotlight, Shred, Instrumental, Frank Zappa and Influenced",4.13,36,4.19,156
Steve Vai,Real Illusions: Reflections,2005,"Guitar Spotlight, Shred, Instrumental, Frank Zappa and Influenced",4.13,54,4.18,149
Steve Vai,Sex & Religion,1993,"Guitar Spotlight, Shred, Frank Zappa and Influenced",4.14,46,4.20,145
